id,reversible,fast,ec,kegg,bigg,metanetx,reactome,tcdb,dcid,fluxRange
HMR_1095,True,False,,,,,,,bio/HMR_1095,[-1000 1000 mmol/gDW]
HMR_2564,True,False,,,,,,,bio/HMR_2564,[-1000 1000 mmol/gDW]
HMR_2585,False,False,1.14.99.1,,,,,,bio/HMR_2585,[0 1000 mmol/gDW]
HMR_4274,True,False,,,DNADtn,MNXR97625,,,bio/HMR_4274,[-1000 1000 mmol/gDW]
HMR_4275,True,False,,,NICRNTtn,MNXR101961,,,bio/HMR_4275,[-1000 1000 mmol/gDW]
HMR_4277,True,False,,,NH4tn,MNXR101950,,,bio/HMR_4277,[-1000 1000 mmol/gDW]
HMR_4535,True,False,,,CMPACNAtn,MNXR96802,,,bio/HMR_4535,[-1000 1000 mmol/gDW]
HMR_4538,True,False,,,,,,,bio/HMR_4538,[-1000 1000 mmol/gDW]
HMR_4893,True,False,,,H2Otn,MNXR98641,,,bio/HMR_4893,[-1000 1000 mmol/gDW]
HMR_4904,True,False,,,,,,,bio/HMR_4904,[-1000 1000 mmol/gDW]
HMR_4916,True,False,,,,,,,bio/HMR_4916,[-1000 1000 mmol/gDW]
HMR_5422,True,False,,,,MNXR103112,,,bio/HMR_5422,[-1000 1000 mmol/gDW]
HMR_5423,True,False,,,CTPtn,MNXR96946,,,bio/HMR_5423,[-1000 1000 mmol/gDW]
HMR_5424,True,False,,,ACNAMtn,MNXR95292,,,bio/HMR_5424,[-1000 1000 mmol/gDW]
HMR_6617,True,False,,,,,,,bio/HMR_6617,[-1000 1000 mmol/gDW]
HMR_6619,True,False,,,,,,,bio/HMR_6619,[-1000 1000 mmol/gDW]
HMR_7653,True,False,,,PPMI12346Ptn,MNXR103117,,,bio/HMR_7653,[-1000 1000 mmol/gDW]
HMR_7664,True,False,,,BIOCYTtn,MNXR96263,,,bio/HMR_7664,[-1000 1000 mmol/gDW]
HMR_7665,True,False,,,BTNtn,MNXR96333,,,bio/HMR_7665,[-1000 1000 mmol/gDW]
HMR_7712,True,False,,,,,,,bio/HMR_7712,[-1000 1000 mmol/gDW]
HMR_7763,True,False,,,H2O2tn,MNXR98640,,,bio/HMR_7763,[-1000 1000 mmol/gDW]
HMR_7764,True,False,,,PItn,MNXR102871,,,bio/HMR_7764,[-1000 1000 mmol/gDW]
HMR_7765,True,False,,,AMETr,MNXR95809,,,bio/HMR_7765,[-1000 1000 mmol/gDW]
HMR_7767,True,False,,,AHCYStn,MNXR95626,,,bio/HMR_7767,[-1000 1000 mmol/gDW]
HMR_7773,True,False,,,NADtn,MNXR101900,,,bio/HMR_7773,[-1000 1000 mmol/gDW]
HMR_7786,True,False,,,ATPtn,MNXR96140,,,bio/HMR_7786,[-1000 1000 mmol/gDW]
HMR_7792,True,False,,,GTPtn,MNXR100462,,,bio/HMR_7792,[-1000 1000 mmol/gDW]
HMR_7795,True,False,,,ITPtn,MNXR100893,,,bio/HMR_7795,[-1000 1000 mmol/gDW]
HMR_7796,True,False,,,,,,,bio/HMR_7796,[-1000 1000 mmol/gDW]
HMR_7855,True,False,,,DITPtn,MNXR97482,,,bio/HMR_7855,[-1000 1000 mmol/gDW]
HMR_7856,True,False,,,DTDPtn,MNXR97803,,,bio/HMR_7856,[-1000 1000 mmol/gDW]
HMR_7857,True,False,,,DTTPtn,MNXR97810,,,bio/HMR_7857,[-1000 1000 mmol/gDW]
HMR_7858,True,False,,,DUDPtn,MNXR97812,,,bio/HMR_7858,[-1000 1000 mmol/gDW]
HMR_7859,True,False,,,DUMPtn,MNXR97813,,,bio/HMR_7859,[-1000 1000 mmol/gDW]
HMR_7860,True,False,,,DCTPtn,MNXR97205,,,bio/HMR_7860,[-1000 1000 mmol/gDW]
HMR_7861,True,False,,,DATPtn,MNXR97176,,,bio/HMR_7861,[-1000 1000 mmol/gDW]
HMR_7862,True,False,,,DGTPtn,MNXR97328,,,bio/HMR_7862,[-1000 1000 mmol/gDW]
HMR_7877,True,False,,,DIDPtn,MNXR97458,,,bio/HMR_7877,[-1000 1000 mmol/gDW]
HMR_8024,True,False,,,PEPLYStn,MNXR102489,,,bio/HMR_8024,[-1000 1000 mmol/gDW]
HMR_8028,False,False,,,NTMELYStner,MNXR102039,,,bio/HMR_8028,[0 1000 mmol/gDW]
HMR_8082,True,False,,,35CGMPtn,MNXR94849,,,bio/HMR_8082,[-1000 1000 mmol/gDW]
HMR_8361,True,False,,,CHOLtr,MNXR96693,,,bio/HMR_8361,[-1000 1000 mmol/gDW]
HMR_8363,True,False,,,ACHtn,MNXR95267,,,bio/HMR_8363,[-1000 1000 mmol/gDW]
HMR_8412,True,False,,,O2Stn,MNXR102089,,,bio/HMR_8412,[-1000 1000 mmol/gDW]
HMR_8447,True,False,,,CYTK1,MNXR97047,,,bio/HMR_8447,[-1000 1000 mmol/gDW]
HMR_8476,True,False,,,,,,2.A.57.1.4,bio/HMR_8476,[-1000 1000 mmol/gDW]
HMR_8639,True,False,,,,,,,bio/HMR_8639,[-1000 1000 mmol/gDW]
HMR_8789,True,False,,,NMNtn,MNXR101972,,,bio/HMR_8789,[-1000 1000 mmol/gDW]
HMR_8828,True,False,,,PAIL_HStn,MNXR102336,,,bio/HMR_8828,[-1000 1000 mmol/gDW]
HMR_8837,True,False,,,PAIL45P_HStn,MNXR102332,,,bio/HMR_8837,[-1000 1000 mmol/gDW]
HMR_8838,True,False,,,PAIL4P_HStn,MNXR102334,,,bio/HMR_8838,[-1000 1000 mmol/gDW]
HMR_8839,True,False,,,MI13456Ptn,MNXR101557,,,bio/HMR_8839,[-1000 1000 mmol/gDW]
HMR_8840,True,False,,,MI1346Ptn,MNXR101559,,,bio/HMR_8840,[-1000 1000 mmol/gDW]
HMR_8841,True,False,,,MI14Ptn,MNXR101569,,,bio/HMR_8841,[-1000 1000 mmol/gDW]
HMR_8842,True,False,,,MI1P_Dtn,,,,bio/HMR_8842,[-1000 1000 mmol/gDW]
HMR_8843,True,False,,,MINOHPtn,MNXR101585,,,bio/HMR_8843,[-1000 1000 mmol/gDW]
HMR_8844,True,False,,,PPMI1346Ptn,MNXR101585,,,bio/HMR_8844,[-1000 1000 mmol/gDW]
HMR_8845,True,False,,,PPPItn,MNXR103133,,,bio/HMR_8845,[-1000 1000 mmol/gDW]
HMR_8862,True,False,,,Uritn,MNXR105165,,,bio/HMR_8862,[-1000 1000 mmol/gDW]
HMR_8868,True,False,,,DUTPDPn,MNXR97822,,,bio/HMR_8868,[-1000 1000 mmol/gDW]
HMR_8871,True,False,,,FPGS2,MNXR99625,,,bio/HMR_8871,[-1000 1000 mmol/gDW]
HMR_8894,True,False,,,GMPtn,MNXR100386,,,bio/HMR_8894,[-1000 1000 mmol/gDW]
HMR_8909,True,False,,,IDPtn,MNXR100809,,,bio/HMR_8909,[-1000 1000 mmol/gDW]
HMR_8918,True,False,,,LYStn,MNXR101269,,,bio/HMR_8918,[-1000 1000 mmol/gDW]
HMR_9673,True,False,,,,,,,bio/HMR_9673,[-1000 1000 mmol/gDW]
HMR_9674,False,False,,,,,,,bio/HMR_9674,[0 1000 mmol/gDW]
HMR_8638,True,False,,,SEASMETtn,MNXR104304,,,bio/HMR_8638,[-1000 1000 mmol/gDW]
HMR_8642,True,False,,,SEAHCYStn,MNXR104303,,,bio/HMR_8642,[-1000 1000 mmol/gDW]
HMR_4314,True,False,,,,,,,bio/HMR_4314,[-1000 1000 mmol/gDW]
HMR_9016,False,False,,,,,,,bio/HMR_9016,[0 1000 mmol/gDW]
HMR_9018,False,False,,,,,,,bio/HMR_9018,[0 1000 mmol/gDW]
HMR_0769,True,False,,,,,,,bio/HMR_0769,[-1000 1000 mmol/gDW]
HMR_0791,True,False,,,GALSIDEtl,MNXR100012,,,bio/HMR_0791,[-1000 1000 mmol/gDW]
HMR_0796,True,False,,,SPHMYLNtl,MNXR104488,,,bio/HMR_0796,[-1000 1000 mmol/gDW]
HMR_0798,True,False,,,SPHINGStl,MNXR104484,,,bio/HMR_0798,[-1000 1000 mmol/gDW]
HMR_0802,True,False,,,GALSIDEtl,MNXR100012,,,bio/HMR_0802,[-1000 1000 mmol/gDW]
HMR_0831,True,False,,,,,,,bio/HMR_0831,[-1000 1000 mmol/gDW]
HMR_0913,True,False,,,,,,,bio/HMR_0913,[-1000 1000 mmol/gDW]
HMR_0929,True,False,,,,,,,bio/HMR_0929,[-1000 1000 mmol/gDW]
HMR_1917,True,False,,,,MNXR96700,,,bio/HMR_1917,[-1000 1000 mmol/gDW]
HMR_2040,True,False,,,,,,,bio/HMR_2040,[-1000 1000 mmol/gDW]
HMR_2087,True,False,,,,,,,bio/HMR_2087,[-1000 1000 mmol/gDW]
HMR_2090,True,False,,,,,,,bio/HMR_2090,[-1000 1000 mmol/gDW]
HMR_2101,True,False,,,,,,,bio/HMR_2101,[-1000 1000 mmol/gDW]
HMR_3987,False,False,,,,MNXR96669,,,bio/HMR_3987,[0 1000 mmol/gDW]
HMR_4887,False,False,,,H2Otly,MNXR98641,,,bio/HMR_4887,[0 1000 mmol/gDW]
HMR_4903,True,False,,,,,,,bio/HMR_4903,[-1000 1000 mmol/gDW]
HMR_4907,False,False,,R00124,,,,,bio/HMR_4907,[0 1000 mmol/gDW]
HMR_4962,False,False,,,ACGAMtly,MNXR95252,,,bio/HMR_4962,[0 1000 mmol/gDW]
HMR_5047,False,False,,,,MNXR102871,,,bio/HMR_5047,[0 1000 mmol/gDW]
HMR_5048,False,False,,,,,,,bio/HMR_5048,[0 1000 mmol/gDW]
HMR_5049,False,False,,,,,,,bio/HMR_5049,[0 1000 mmol/gDW]
HMR_5050,False,False,,,,,,,bio/HMR_5050,[0 1000 mmol/gDW]
HMR_5051,False,False,,,,,,,bio/HMR_5051,[0 1000 mmol/gDW]
HMR_5052,False,False,,,,,,,bio/HMR_5052,[0 1000 mmol/gDW]
HMR_5053,False,False,,,GLYt2rL,MNXR100368,,,bio/HMR_5053,[0 1000 mmol/gDW]
HMR_5054,False,False,,,,MNXR100649,,,bio/HMR_5054,[0 1000 mmol/gDW]
HMR_5055,False,False,,,,,,,bio/HMR_5055,[0 1000 mmol/gDW]
HMR_5056,False,False,,,,,,,bio/HMR_5056,[0 1000 mmol/gDW]
HMR_5057,False,False,,,,,,,bio/HMR_5057,[0 1000 mmol/gDW]
HMR_5058,False,False,,,,,,,bio/HMR_5058,[0 1000 mmol/gDW]
HMR_5059,False,False,,,PROt2rL,MNXR103211,,,bio/HMR_5059,[0 1000 mmol/gDW]
HMR_5060,False,False,,,,,,,bio/HMR_5060,[0 1000 mmol/gDW]
HMR_5061,False,False,,,,,,,bio/HMR_5061,[0 1000 mmol/gDW]
HMR_5062,False,False,,,,,,,bio/HMR_5062,[0 1000 mmol/gDW]
HMR_5063,False,False,,,,,,,bio/HMR_5063,[0 1000 mmol/gDW]
HMR_5064,False,False,,,ALAt2rL,MNXR95704,,,bio/HMR_5064,[0 1000 mmol/gDW]
HMR_5065,False,False,,,,,,,bio/HMR_5065,[0 1000 mmol/gDW]
HMR_5066,False,False,,,,,,,bio/HMR_5066,[0 1000 mmol/gDW]
HMR_5067,False,False,,,GLUt7l,MNXR100301,,,bio/HMR_5067,[0 1000 mmol/gDW]
HMR_5197,False,False,,,,,,,bio/HMR_5197,[0 1000 mmol/gDW]
HMR_5199,False,False,,,,,,,bio/HMR_5199,[0 1000 mmol/gDW]
HMR_5201,False,False,,,,,,,bio/HMR_5201,[0 1000 mmol/gDW]
HMR_5204,False,False,,,,,,,bio/HMR_5204,[0 1000 mmol/gDW]
HMR_5212,False,False,,,,,,,bio/HMR_5212,[0 1000 mmol/gDW]
HMR_5214,False,False,,,,,,,bio/HMR_5214,[0 1000 mmol/gDW]
HMR_5217,False,False,,,,,,,bio/HMR_5217,[0 1000 mmol/gDW]
HMR_5218,False,False,,,,,,,bio/HMR_5218,[0 1000 mmol/gDW]
HMR_5220,False,False,,,,,,,bio/HMR_5220,[0 1000 mmol/gDW]
HMR_5224,False,False,,,,,,,bio/HMR_5224,[0 1000 mmol/gDW]
HMR_5226,False,False,,,,,,,bio/HMR_5226,[0 1000 mmol/gDW]
HMR_5228,False,False,,,,,,,bio/HMR_5228,[0 1000 mmol/gDW]
HMR_5230,False,False,,,,,,,bio/HMR_5230,[0 1000 mmol/gDW]
HMR_7196,True,False,,,ACNAMlt,MNXR95291,,,bio/HMR_7196,[-1000 1000 mmol/gDW]
HMR_7199,True,False,,,HMR_7199,,,,bio/HMR_7199,[-1000 1000 mmol/gDW]
HMR_7224,False,False,,,HSPGtly,MNXR100739,,,bio/HMR_7224,[0 1000 mmol/gDW]
HMR_7252,False,False,,,XYLtly,MNXR105270,,,bio/HMR_7252,[0 1000 mmol/gDW]
HMR_7283,True,False,,,,,,,bio/HMR_7283,[-1000 1000 mmol/gDW]
HMR_7374,False,False,,,KSItly,MNXR100945,,,bio/HMR_7374,[0 1000 mmol/gDW]
HMR_7430,False,False,,,MANtly,MNXR101402,,,bio/HMR_7430,[0 1000 mmol/gDW]
HMR_7454,False,False,,,KSII_CORE2tly,MNXR100943,,,bio/HMR_7454,[0 1000 mmol/gDW]
HMR_7470,True,False,,,UDPACGALtl,MNXR105046,,,bio/HMR_7470,[-1000 1000 mmol/gDW]
HMR_7483,False,False,,,KSII_CORE4tly,MNXR100944,,,bio/HMR_7483,[0 1000 mmol/gDW]
HMR_7500,False,False,,,CSPG_Atly,MNXR96930,,,bio/HMR_7500,[0 1000 mmol/gDW]
HMR_7512,False,False,,,CSPG_Btly,MNXR96931,,,bio/HMR_7512,[0 1000 mmol/gDW]
HMR_7524,False,False,,,CSPG_Ctly,MNXR96932,,,bio/HMR_7524,[0 1000 mmol/gDW]
HMR_7540,False,False,,,CSPG_Dtly,MNXR96933,,,bio/HMR_7540,[0 1000 mmol/gDW]
HMR_7556,False,False,,,CSPG_Etly,MNXR96934,,,bio/HMR_7556,[0 1000 mmol/gDW]
HMR_7570,False,False,,,HAtly,MNXR100564,,,bio/HMR_7570,[0 1000 mmol/gDW]
HMR_7581,False,False,,,S2L2FN2M2MASNtly,MNXR104153,,,bio/HMR_7581,[0 1000 mmol/gDW]
HMR_7584,False,False,,,N2M2NMASNtly,MNXR101795,,,bio/HMR_7584,[0 1000 mmol/gDW]
HMR_7710,True,False,,,ADEtl,MNXR95445,,,bio/HMR_7710,[-1000 1000 mmol/gDW]
HMR_7711,True,False,,,,,,,bio/HMR_7711,[-1000 1000 mmol/gDW]
HMR_7714,True,False,,,ADNtl,MNXR95460,,,bio/HMR_7714,[-1000 1000 mmol/gDW]
HMR_7715,True,False,,,,,,,bio/HMR_7715,[-1000 1000 mmol/gDW]
HMR_7718,True,False,,,Uritl,MNXR105165,,,bio/HMR_7718,[-1000 1000 mmol/gDW]
HMR_7720,True,False,,,,,,,bio/HMR_7720,[-1000 1000 mmol/gDW]
HMR_7722,True,False,,,CYTDtl,MNXR97043,,,bio/HMR_7722,[-1000 1000 mmol/gDW]
HMR_7724,True,False,,,,,,,bio/HMR_7724,[-1000 1000 mmol/gDW]
HMR_7726,True,False,,,THYMDtl,MNXR104821,,,bio/HMR_7726,[-1000 1000 mmol/gDW]
HMR_7727,True,False,,,,,,,bio/HMR_7727,[-1000 1000 mmol/gDW]
HMR_7729,True,False,,,GSNtl,MNXR100433,,,bio/HMR_7729,[-1000 1000 mmol/gDW]
HMR_7730,True,False,,,COAtl,MNXR96815,,,bio/HMR_7730,[-1000 1000 mmol/gDW]
HMR_7732,True,False,,,DPCOAtl,MNXR97764,,,bio/HMR_7732,[-1000 1000 mmol/gDW]
HMR_7762,True,False,,,H2O2tly,MNXR98640,,,bio/HMR_7762,[-1000 1000 mmol/gDW]
HMR_7770,True,False,,,SO4tl,MNXR104469,,,bio/HMR_7770,[-1000 1000 mmol/gDW]
HMR_7799,False,False,,,ATPasel,MNXR96136,,,bio/HMR_7799,[0 1000 mmol/gDW]
HMR_7907,False,False,,,S2L2N2M2MASNtly,MNXR104154,,,bio/HMR_7907,[0 1000 mmol/gDW]
HMR_7915,False,False,,,10FTHF5GLUtl,MNXR94668,,,bio/HMR_7915,[0 1000 mmol/gDW]
HMR_7918,False,False,,,10FTHF6GLUtl,MNXR94669,,,bio/HMR_7918,[0 1000 mmol/gDW]
HMR_7924,False,False,,,10FTHF7GLUtl,MNXR94670,,,bio/HMR_7924,[0 1000 mmol/gDW]
HMR_7927,True,False,,,10FTHFtl,MNXR94672,,,bio/HMR_7927,[-1000 1000 mmol/gDW]
HMR_8118,False,False,,,5DHFtl,MNXR95068,,,bio/HMR_8118,[0 1000 mmol/gDW]
HMR_8119,False,False,,,5THFtl,MNXR95093,,,bio/HMR_8119,[0 1000 mmol/gDW]
HMR_8121,False,False,,,6DHFtl,MNXR95096,,,bio/HMR_8121,[0 1000 mmol/gDW]
HMR_8123,False,False,,,6THFtl,MNXR95105,,,bio/HMR_8123,[0 1000 mmol/gDW]
HMR_8125,False,False,,,7DHFtl,MNXR95109,,,bio/HMR_8125,[0 1000 mmol/gDW]
HMR_8127,False,False,,,7THFtl,MNXR95112,,,bio/HMR_8127,[0 1000 mmol/gDW]
HMR_8131,True,False,,,DHORTS,MNXR97428,,,bio/HMR_8131,[-1000 1000 mmol/gDW]
HMR_8134,True,False,,,THFtl,MNXR104812,,,bio/HMR_8134,[-1000 1000 mmol/gDW]
HMR_8196,True,False,,,ACGBGBSIDEtl,MNXR95254,,,bio/HMR_8196,[-1000 1000 mmol/gDW]
HMR_8200,True,False,,,ACGAGBSIDEtl,MNXR95231,,,bio/HMR_8200,[-1000 1000 mmol/gDW]
HMR_8202,True,False,,,GALGT2,MNXR99978,,,bio/HMR_8202,[-1000 1000 mmol/gDW]
HMR_8203,True,False,,,GCALDDm,MNXR100060,,,bio/HMR_8203,[-1000 1000 mmol/gDW]
HMR_8208,True,False,,,SGALSIDEtl,MNXR104359,,,bio/HMR_8208,[-1000 1000 mmol/gDW]
HMR_8216,True,False,,,DKMPPD,MNXR97497,,,bio/HMR_8216,[-1000 1000 mmol/gDW]
HMR_8244,True,False,,,CHOLt4,MNXR96707,,,bio/HMR_8244,[-1000 1000 mmol/gDW]
HMR_8355,True,False,,,ABUTt2rL,MNXR94994,,,bio/HMR_8355,[-1000 1000 mmol/gDW]
HMR_8370,False,False,,,ACGALtly,MNXR95244,,,bio/HMR_8370,[0 1000 mmol/gDW]
HMR_8490,True,False,,,,,,,bio/HMR_8490,[-1000 1000 mmol/gDW]
HMR_8491,True,False,,,,,,,bio/HMR_8491,[-1000 1000 mmol/gDW]
HMR_8492,True,False,,,,,,,bio/HMR_8492,[-1000 1000 mmol/gDW]
HMR_8531,True,False,,,FAOXC11,MNXR99270,,,bio/HMR_8531,[-1000 1000 mmol/gDW]
HMR_8588,True,False,,,,,,,bio/HMR_8588,[-1000 1000 mmol/gDW]
HMR_8590,True,False,,,,,,,bio/HMR_8590,[-1000 1000 mmol/gDW]
HMR_8688,True,False,,,DALAxt,MNXR95702,,,bio/HMR_8688,[-1000 1000 mmol/gDW]
HMR_8753,True,False,,,MEOHtly,MNXR101464,,,bio/HMR_8753,[-1000 1000 mmol/gDW]
HMR_8763,True,False,,,LCTStl,MNXR101027,,,bio/HMR_8763,[-1000 1000 mmol/gDW]
HMR_8765,False,False,,,GAMt1r,MNXR100035,,,bio/HMR_8765,[0 1000 mmol/gDW]
HMR_8858,True,False,,,UDPtl,MNXR105076,,,bio/HMR_8858,[-1000 1000 mmol/gDW]
HMR_8875,False,False,,,FUMAC,MNXR99706,,,bio/HMR_8875,[0 1000 mmol/gDW]
HMR_8885,False,False,,,GLCtly,MNXR100188,,,bio/HMR_8885,[0 1000 mmol/gDW]
HMR_8887,True,False,,,GLCURtly,MNXR100234,,,bio/HMR_8887,[-1000 1000 mmol/gDW]
HMR_8908,True,False,,,IDOURtly,MNXR100806,,,bio/HMR_8908,[-1000 1000 mmol/gDW]
HMR_8928,True,False,,,PRODt2rL,MNXR103188,,,bio/HMR_8928,[-1000 1000 mmol/gDW]
HMR_9672,False,False,,,,,,,bio/HMR_9672,[0 1000 mmol/gDW]
HMR_0612,False,False,,,,,,,bio/HMR_0612,[0 1000 mmol/gDW]
HMR_3597,False,False,,,,,,,bio/HMR_3597,[0 1000 mmol/gDW]
HMR_4961,True,False,,,,,,,bio/HMR_4961,[-1000 1000 mmol/gDW]
HMR_5045,True,False,,,,,,,bio/HMR_5045,[-1000 1000 mmol/gDW]
HMR_5248,False,False,,,,,,,bio/HMR_5248,[0 1000 mmol/gDW]
HMR_5249,False,False,,,,,,,bio/HMR_5249,[0 1000 mmol/gDW]
HMR_5250,False,False,,,,,,,bio/HMR_5250,[0 1000 mmol/gDW]
HMR_5251,False,False,,,,,,,bio/HMR_5251,[0 1000 mmol/gDW]
HMR_5252,False,False,,,,,,,bio/HMR_5252,[0 1000 mmol/gDW]
HMR_5253,False,False,,,,,,,bio/HMR_5253,[0 1000 mmol/gDW]
HMR_5255,False,False,,,,,,,bio/HMR_5255,[0 1000 mmol/gDW]
HMR_7198,True,False,,,,,,,bio/HMR_7198,[-1000 1000 mmol/gDW]
HMR_7284,True,False,,,Asn_X_Ser_Thrtr,,,,bio/HMR_7284,[-1000 1000 mmol/gDW]
HMR_9738,False,False,,,,,,,bio/HMR_9738,[0 1000 mmol/gDW]
HMR_9739,False,False,,,,,,,bio/HMR_9739,[0 1000 mmol/gDW]
HMR_9740,False,False,,,,,,,bio/HMR_9740,[0 1000 mmol/gDW]
HMR_9741,False,False,,,,,,,bio/HMR_9741,[0 1000 mmol/gDW]
HMR_9742,False,False,,,,,,,bio/HMR_9742,[0 1000 mmol/gDW]
HMR_9743,False,False,,,,,,,bio/HMR_9743,[0 1000 mmol/gDW]
HMR_9744,False,False,,,,,,,bio/HMR_9744,[0 1000 mmol/gDW]
HMR_9745,False,False,,,,,,,bio/HMR_9745,[0 1000 mmol/gDW]
HMR_9746,False,False,,,,,,,bio/HMR_9746,[0 1000 mmol/gDW]
HMR_9747,False,False,,,,,,,bio/HMR_9747,[0 1000 mmol/gDW]
HMR_9748,False,False,,,,,,,bio/HMR_9748,[0 1000 mmol/gDW]
HMR_9749,False,False,,,,,,,bio/HMR_9749,[0 1000 mmol/gDW]
HMR_9750,False,False,,,,,,,bio/HMR_9750,[0 1000 mmol/gDW]
HMR_9751,False,False,,,,,,,bio/HMR_9751,[0 1000 mmol/gDW]
HMR_9752,False,False,,,,,,,bio/HMR_9752,[0 1000 mmol/gDW]
HMR_9753,False,False,,,,,,,bio/HMR_9753,[0 1000 mmol/gDW]
HMR_9754,False,False,,,,,,,bio/HMR_9754,[0 1000 mmol/gDW]
HMR_9755,False,False,,,,,,,bio/HMR_9755,[0 1000 mmol/gDW]
HMR_9756,False,False,,,,,,,bio/HMR_9756,[0 1000 mmol/gDW]
HMR_9757,False,False,,,,,,,bio/HMR_9757,[0 1000 mmol/gDW]
HMR_9758,False,False,,,,,,,bio/HMR_9758,[0 1000 mmol/gDW]
HMR_9759,False,False,,,,,,,bio/HMR_9759,[0 1000 mmol/gDW]
HMR_9760,False,False,,,,,,,bio/HMR_9760,[0 1000 mmol/gDW]
HMR_9761,False,False,,,,,,,bio/HMR_9761,[0 1000 mmol/gDW]
HMR_9762,False,False,,,,,,,bio/HMR_9762,[0 1000 mmol/gDW]
HMR_9763,False,False,,,,,,,bio/HMR_9763,[0 1000 mmol/gDW]
HMR_9764,False,False,,,,,,,bio/HMR_9764,[0 1000 mmol/gDW]
HMR_9765,False,False,,,,,,,bio/HMR_9765,[0 1000 mmol/gDW]
HMR_9766,False,False,,,,,,,bio/HMR_9766,[0 1000 mmol/gDW]
HMR_9767,False,False,,,,,,,bio/HMR_9767,[0 1000 mmol/gDW]
HMR_9768,False,False,,,,,,,bio/HMR_9768,[0 1000 mmol/gDW]
HMR_9769,False,False,,,,,,,bio/HMR_9769,[0 1000 mmol/gDW]
HMR_9770,False,False,,,,,,,bio/HMR_9770,[0 1000 mmol/gDW]
HMR_9771,False,False,,,,,,,bio/HMR_9771,[0 1000 mmol/gDW]
HMR_9772,False,False,,,,,,,bio/HMR_9772,[0 1000 mmol/gDW]
HMR_9773,False,False,,,,,,,bio/HMR_9773,[0 1000 mmol/gDW]
HMR_9774,False,False,,,,,,,bio/HMR_9774,[0 1000 mmol/gDW]
HMR_9775,False,False,,,,,,,bio/HMR_9775,[0 1000 mmol/gDW]
HMR_9776,False,False,,,,,,,bio/HMR_9776,[0 1000 mmol/gDW]
HMR_9777,False,False,,,,,,,bio/HMR_9777,[0 1000 mmol/gDW]
HMR_9778,False,False,,,,,,,bio/HMR_9778,[0 1000 mmol/gDW]
HMR_9779,False,False,,,,,,,bio/HMR_9779,[0 1000 mmol/gDW]
HMR_9780,False,False,,,,,,,bio/HMR_9780,[0 1000 mmol/gDW]
HMR_9781,False,False,,,,,,,bio/HMR_9781,[0 1000 mmol/gDW]
HMR_9782,False,False,,,,,,,bio/HMR_9782,[0 1000 mmol/gDW]
HMR_9783,False,False,,,,,,,bio/HMR_9783,[0 1000 mmol/gDW]
HMR_9784,False,False,,,,,,,bio/HMR_9784,[0 1000 mmol/gDW]
HMR_9785,False,False,,,,,,,bio/HMR_9785,[0 1000 mmol/gDW]
HMR_9786,False,False,,,,,,,bio/HMR_9786,[0 1000 mmol/gDW]
HMR_9787,False,False,,,,,,,bio/HMR_9787,[0 1000 mmol/gDW]
HMR_9788,False,False,,,,,,,bio/HMR_9788,[0 1000 mmol/gDW]
HMR_9789,False,False,,,,,,,bio/HMR_9789,[0 1000 mmol/gDW]
HMR_9790,False,False,,,,,,,bio/HMR_9790,[0 1000 mmol/gDW]
HMR_9791,False,False,,,,,,,bio/HMR_9791,[0 1000 mmol/gDW]
HMR_9792,False,False,,,,,,,bio/HMR_9792,[0 1000 mmol/gDW]
HMR_9793,False,False,,,,,,,bio/HMR_9793,[0 1000 mmol/gDW]
HMR_9794,False,False,,,,,,,bio/HMR_9794,[0 1000 mmol/gDW]
HMR_9795,False,False,,,,,,,bio/HMR_9795,[0 1000 mmol/gDW]
HMR_9796,False,False,,,,,,,bio/HMR_9796,[0 1000 mmol/gDW]
HMR_0652,True,False,,,,,,,bio/HMR_0652,[-1000 1000 mmol/gDW]
HMR_0717,True,False,,,,,,,bio/HMR_0717,[-1000 1000 mmol/gDW]
HMR_0731,False,False,,,,,,,bio/HMR_0731,[0 1000 mmol/gDW]
HMR_0732,True,False,,,COAtg,MNXR96815,,,bio/HMR_0732,[-1000 1000 mmol/gDW]
HMR_0734,True,False,,,,,,,bio/HMR_0734,[-1000 1000 mmol/gDW]
HMR_0917,False,False,,,,,,,bio/HMR_0917,[0 1000 mmol/gDW]
HMR_0918,True,False,,,UDPGLCtg,MNXR105067,,,bio/HMR_0918,[-1000 1000 mmol/gDW]
HMR_1916,True,False,,,,,,,bio/HMR_1916,[-1000 1000 mmol/gDW]
HMR_4125,True,False,,,UDPXYLtg,MNXR105075,,,bio/HMR_4125,[-1000 1000 mmol/gDW]
HMR_4892,True,False,,,H2Otg,MNXR98641,,,bio/HMR_4892,[-1000 1000 mmol/gDW]
HMR_4902,True,False,,,,,,,bio/HMR_4902,[-1000 1000 mmol/gDW]
HMR_4955,False,False,,,,,,,bio/HMR_4955,[0 1000 mmol/gDW]
HMR_6577,True,False,,,,,,,bio/HMR_6577,[-1000 1000 mmol/gDW]
HMR_6578,True,False,,,,,,,bio/HMR_6578,[-1000 1000 mmol/gDW]
HMR_7201,False,False,,,XSERtg,MNXR105244,,,bio/HMR_7201,[0 1000 mmol/gDW]
HMR_7204,True,False,,,UDPGLCAtg,MNXR105065,,,bio/HMR_7204,[-1000 1000 mmol/gDW]
HMR_7331,True,False,,,GMPtg,MNXR100386,,,bio/HMR_7331,[-1000 1000 mmol/gDW]
