ensemblID,systemsBiologyOntologyTerm,hm_38_gene,hm_19_gene
ENSG00000070915,"""SBO:0000243""",bio/hg38_SLC12A3,bio/hg19_SLC12A3
ENSG00000070950,"""SBO:0000243""",bio/hg38_RAD18,bio/hg19_RAD18
ENSG00000070961,"""SBO:0000243""",bio/hg38_ATP2B1,bio/hg19_ATP2B1
ENSG00000071054,"""SBO:0000243""",bio/hg38_MAP4K4,bio/hg19_MAP4K4
ENSG00000071073,"""SBO:0000243""",bio/hg38_MGAT4A,bio/hg19_MGAT4A
ENSG00000071242,"""SBO:0000243""",bio/hg38_RPS6KA2,bio/hg19_RPS6KA2
ENSG00000071462,"""SBO:0000243""",bio/hg38_BUD23,bio/hg19_BUD23
ENSG00000071553,"""SBO:0000243""",bio/hg38_ATP6AP1,bio/hg19_ATP6AP1
ENSG00000071794,"""SBO:0000243""",bio/hg38_HLTF,bio/hg19_HLTF
ENSG00000071909,"""SBO:0000243""",bio/hg38_MYO3B,bio/hg19_MYO3B
ENSG00000071967,"""SBO:0000243""",bio/hg38_CYBRD1,bio/hg19_CYBRD1
ENSG00000072041,"""SBO:0000243""",bio/hg38_SLC6A15,bio/hg19_SLC6A15
ENSG00000072042,"""SBO:0000243""",bio/hg38_RDH11,bio/hg19_RDH11
ENSG00000072062,"""SBO:0000243""",bio/hg38_PRKACA,bio/hg19_PRKACA
ENSG00000072133,"""SBO:0000243""",bio/hg38_RPS6KA6,bio/hg19_RPS6KA6
ENSG00000072135,"""SBO:0000243""",bio/hg38_PTPN18,bio/hg19_PTPN18
ENSG00000072195,"""SBO:0000243""",bio/hg38_SPEG,bio/hg19_SPEG
ENSG00000072210,"""SBO:0000243""",bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
ENSG00000072274,"""SBO:0000243""",bio/hg38_TFRC,bio/hg19_TFRC
ENSG00000072310,"""SBO:0000243""",bio/hg38_SREBF1,bio/hg19_SREBF1
ENSG00000072401,"""SBO:0000243""",bio/hg38_UBE2D1,bio/hg19_UBE2D1
ENSG00000072506,"""SBO:0000243""",bio/hg38_HSD17B10,bio/hg19_HSD17B10
ENSG00000072518,"""SBO:0000243""",bio/hg38_MARK2,bio/hg19_MARK2
ENSG00000072609,"""SBO:0000243""",bio/hg38_CHFR,bio/hg19_CHFR
ENSG00000072657,"""SBO:0000243""",bio/hg38_TRHDE,bio/hg19_TRHDE
ENSG00000072682,"""SBO:0000243""",bio/hg38_P4HA2,bio/hg19_P4HA2
ENSG00000072756,"""SBO:0000243""",bio/hg38_TRNT1,bio/hg19_TRNT1
ENSG00000072778,"""SBO:0000243""",bio/hg38_ACADVL,bio/hg19_ACADVL
ENSG00000072786,"""SBO:0000243""",bio/hg38_STK10,bio/hg19_STK10
ENSG00000073060,"""SBO:0000243""",bio/hg38_SCARB1,bio/hg19_SCARB1
ENSG00000073417,"""SBO:0000243""",bio/hg38_PDE8A,bio/hg19_PDE8A
ENSG00000073578,"""SBO:0000243""",bio/hg38_SDHA,bio/hg19_SDHA
ENSG00000073711,"""SBO:0000243""",bio/hg38_PPP2R3A,bio/hg19_PPP2R3A
ENSG00000073734,"""SBO:0000243""",bio/hg38_ABCB11,bio/hg19_ABCB11
ENSG00000073737,"""SBO:0000243""",bio/hg38_DHRS9,bio/hg19_DHRS9
ENSG00000073756,"""SBO:0000243""",bio/hg38_PTGS2,bio/hg19_PTGS2
ENSG00000073803,"""SBO:0000243""",bio/hg38_MAP3K13,bio/hg19_MAP3K13
ENSG00000073849,"""SBO:0000243""",bio/hg38_ST6GAL1,bio/hg19_ST6GAL1
ENSG00000074211,"""SBO:0000243""",bio/hg38_PPP2R2C,bio/hg19_PPP2R2C
ENSG00000074370,"""SBO:0000243""",bio/hg38_ATP2A3,bio/hg19_ATP2A3
ENSG00000074410,"""SBO:0000243""",bio/hg38_CA12,bio/hg19_CA12
ENSG00000074416,"""SBO:0000243""",bio/hg38_MGLL,bio/hg19_MGLL
ENSG00000074590,"""SBO:0000243""",bio/hg38_NUAK1,bio/hg19_NUAK1
ENSG00000074621,"""SBO:0000243""",bio/hg38_SLC24A1,bio/hg19_SLC24A1
ENSG00000074696,"""SBO:0000243""",bio/hg38_HACD3,bio/hg19_HACD3
ENSG00000074800,"""SBO:0000243""",bio/hg38_ENO1,bio/hg19_ENO1
ENSG00000074803,"""SBO:0000243""",bio/hg38_SLC12A1,bio/hg19_SLC12A1
ENSG00000074966,"""SBO:0000243""",bio/hg38_TXK,bio/hg19_TXK
ENSG00000075188,"""SBO:0000243""",bio/hg38_NUP37,bio/hg19_NUP37
ENSG00000075239,"""SBO:0000243""",bio/hg38_ACAT1,bio/hg19_ACAT1
ENSG00000075413,"""SBO:0000243""",bio/hg38_MARK3,bio/hg19_MARK3
ENSG00000075415,"""SBO:0000243""",bio/hg38_SLC25A3,bio/hg19_SLC25A3
ENSG00000075651,"""SBO:0000243""",bio/hg38_PLD1,bio/hg19_PLD1
ENSG00000075673,"""SBO:0000243""",bio/hg38_ATP12A,bio/hg19_ATP12A
ENSG00000075975,"""SBO:0000243""",bio/hg38_MKRN2,bio/hg19_MKRN2
ENSG00000076201,"""SBO:0000243""",bio/hg38_PTPN23,bio/hg19_PTPN23
ENSG00000076258,"""SBO:0000243""",bio/hg38_FMO4,bio/hg19_FMO4
ENSG00000076351,"""SBO:0000243""",bio/hg38_SLC46A1,bio/hg19_SLC46A1
ENSG00000076555,"""SBO:0000243""",bio/hg38_ACACB,bio/hg19_ACACB
ENSG00000076685,"""SBO:0000243""",bio/hg38_NT5C2,bio/hg19_NT5C2
ENSG00000076984,"""SBO:0000243""",bio/hg38_MAP2K7,bio/hg19_MAP2K7
ENSG00000077009,"""SBO:0000243""",bio/hg38_NMRK2,bio/hg19_NMRK2
ENSG00000077044,"""SBO:0000243""",bio/hg38_DGKD,bio/hg19_DGKD
ENSG00000077152,"""SBO:0000243""",bio/hg38_UBE2T,bio/hg19_UBE2T
ENSG00000077254,"""SBO:0000243""",bio/hg38_USP33,bio/hg19_USP33
ENSG00000077264,"""SBO:0000243""",bio/hg38_PAK3,bio/hg19_PAK3
ENSG00000077463,"""SBO:0000243""",bio/hg38_SIRT6,bio/hg19_SIRT6
ENSG00000077498,"""SBO:0000243""",bio/hg38_TYR,bio/hg19_TYR
ENSG00000077514,"""SBO:0000243""",bio/hg38_POLD3,bio/hg19_POLD3
ENSG00000077721,"""SBO:0000243""",bio/hg38_UBE2A,bio/hg19_UBE2A
ENSG00000077782,"""SBO:0000243""",bio/hg38_FGFR1,bio/hg19_FGFR1
ENSG00000077800,"""SBO:0000243""",bio/hg38_FKBP6,bio/hg19_FKBP6
ENSG00000078061,"""SBO:0000243""",bio/hg38_ARAF,bio/hg19_ARAF
ENSG00000078070,"""SBO:0000243""",bio/hg38_MCCC1,bio/hg19_MCCC1
ENSG00000078124,"""SBO:0000243""",bio/hg38_ACER3,bio/hg19_ACER3
ENSG00000078140,"""SBO:0000243""",bio/hg38_UBE2K,bio/hg19_UBE2K
ENSG00000078142,"""SBO:0000243""",bio/hg38_PIK3C3,bio/hg19_PIK3C3
ENSG00000078237,"""SBO:0000243""",bio/hg38_TIGAR,bio/hg19_TIGAR
ENSG00000078269,"""SBO:0000243""",bio/hg38_SYNJ2,bio/hg19_SYNJ2
ENSG00000078295,"""SBO:0000243""",bio/hg38_ADCY2,bio/hg19_ADCY2
ENSG00000078747,"""SBO:0000243""",bio/hg38_ITCH,bio/hg19_ITCH
ENSG00000078967,"""SBO:0000243""",bio/hg38_UBE2D4,bio/hg19_UBE2D4
ENSG00000079150,"""SBO:0000243""",bio/hg38_FKBP7,bio/hg19_FKBP7
ENSG00000079215,"""SBO:0000243""",bio/hg38_SLC1A3,bio/hg19_SLC1A3
ENSG00000079277,"""SBO:0000243""",bio/hg38_MKNK1,bio/hg19_MKNK1
ENSG00000079335,"""SBO:0000243""",bio/hg38_CDC14A,bio/hg19_CDC14A
ENSG00000079393,"""SBO:0000243""",bio/hg38_DUSP13,bio/hg19_DUSP13
ENSG00000079435,"""SBO:0000243""",bio/hg38_LIPE,bio/hg19_LIPE
ENSG00000079459,"""SBO:0000243""",bio/hg38_FDFT1,bio/hg19_FDFT1
ENSG00000079462,"""SBO:0000243""",bio/hg38_PAFAH1B3,bio/hg19_PAFAH1B3
ENSG00000079739,"""SBO:0000243""",bio/hg38_PGM1,bio/hg19_PGM1
ENSG00000079805,"""SBO:0000243""",bio/hg38_DNM2,bio/hg19_DNM2
ENSG00000079931,"""SBO:0000243""",bio/hg38_MOXD1,bio/hg19_MOXD1
ENSG00000080031,"""SBO:0000243""",bio/hg38_PTPRH,bio/hg19_PTPRH
ENSG00000080166,"""SBO:0000243""",bio/hg38_DCT,bio/hg19_DCT
ENSG00000080224,"""SBO:0000243""",bio/hg38_EPHA6,bio/hg19_EPHA6
ENSG00000080493,"""SBO:0000243""",bio/hg38_SLC4A4,bio/hg19_SLC4A4
ENSG00000080511,"""SBO:0000243""",bio/hg38_RDH8,bio/hg19_RDH8
ENSG00000080802,"""SBO:0000243""",bio/hg38_CNOT4,bio/hg19_CNOT4
ENSG00000080819,"""SBO:0000243""",bio/hg38_CPOX,bio/hg19_CPOX
ENSG00000080823,"""SBO:0000243""",bio/hg38_MOK,bio/hg19_MOK
ENSG00000081181,"""SBO:0000243""",bio/hg38_ARG2,bio/hg19_ARG2
ENSG00000081237,"""SBO:0000243""",bio/hg38_PTPRC,bio/hg19_PTPRC
ENSG00000081320,"""SBO:0000243""",bio/hg38_STK17B,bio/hg19_STK17B
ENSG00000081377,"""SBO:0000243""",bio/hg38_CDC14B,bio/hg19_CDC14B
ENSG00000081479,"""SBO:0000243""",bio/hg38_LRP2,bio/hg19_LRP2
ENSG00000081721,"""SBO:0000243""",bio/hg38_DUSP12,bio/hg19_DUSP12
ENSG00000081760,"""SBO:0000243""",bio/hg38_AACS,bio/hg19_AACS
ENSG00000081800,"""SBO:0000243""",bio/hg38_SLC13A1,bio/hg19_SLC13A1
ENSG00000081913,"""SBO:0000243""",bio/hg38_PHLPP1,bio/hg19_PHLPP1
ENSG00000081923,"""SBO:0000243""",bio/hg38_ATP8B1,bio/hg19_ATP8B1
ENSG00000082014,"""SBO:0000243""",bio/hg38_SMARCD3,bio/hg19_SMARCD3
ENSG00000082212,"""SBO:0000243""",bio/hg38_ME2,bio/hg19_ME2
ENSG00000082996,"""SBO:0000243""",bio/hg38_RNF13,bio/hg19_RNF13
ENSG00000083123,"""SBO:0000243""",bio/hg38_BCKDHB,bio/hg19_BCKDHB
ENSG00000083168,"""SBO:0000243""",bio/hg38_KAT6A,bio/hg19_KAT6A
ENSG00000083223,"""SBO:0000243""",bio/hg38_TUT7,bio/hg19_TUT7
ENSG00000083290,"""SBO:0000243""",bio/hg38_ULK2,bio/hg19_ULK2
ENSG00000083444,"""SBO:0000243""",bio/hg38_PLOD1,bio/hg19_PLOD1
ENSG00000083720,"""SBO:0000243""",bio/hg38_OXCT1,bio/hg19_OXCT1
ENSG00000083799,"""SBO:0000243""",bio/hg38_CYLD,bio/hg19_CYLD
ENSG00000083807,"""SBO:0000243""",bio/hg38_SLC27A5,bio/hg19_SLC27A5
ENSG00000084072,"""SBO:0000243""",bio/hg38_PPIE,bio/hg19_PPIE
ENSG00000084073,"""SBO:0000243""",bio/hg38_ZMPSTE24,bio/hg19_ZMPSTE24
ENSG00000084090,"""SBO:0000243""",bio/hg38_STARD7,bio/hg19_STARD7
ENSG00000084110,"""SBO:0000243""",bio/hg38_HAL,bio/hg19_HAL
ENSG00000084112,"""SBO:0000243""",bio/hg38_SSH1,bio/hg19_SSH1
ENSG00000084207,"""SBO:0000243""",bio/hg38_GSTP1,bio/hg19_GSTP1
ENSG00000084453,"""SBO:0000243""",bio/hg38_SLCO1A2,bio/hg19_SLCO1A2
ENSG00000084674,"""SBO:0000243""",bio/hg38_APOB,bio/hg19_APOB
ENSG00000084676,"""SBO:0000243""",bio/hg38_NCOA1,bio/hg19_NCOA1
ENSG00000084754,"""SBO:0000243""",bio/hg38_HADHA,bio/hg19_HADHA
ENSG00000084774,"""SBO:0000243""",bio/hg38_CAD,bio/hg19_CAD
ENSG00000085231,"""SBO:0000243""",bio/hg38_AK6,bio/hg19_AK6
ENSG00000085377,"""SBO:0000243""",bio/hg38_PREP,bio/hg19_PREP
ENSG00000085382,"""SBO:0000243""",bio/hg38_HACE1,bio/hg19_HACE1
ENSG00000085415,"""SBO:0000243""",bio/hg38_SEH1L,bio/hg19_SEH1L
ENSG00000085511,"""SBO:0000243""",bio/hg38_MAP3K4,bio/hg19_MAP3K4
ENSG00000085563,"""SBO:0000243""",bio/hg38_ABCB1,bio/hg19_ABCB1
ENSG00000085662,"""SBO:0000243""",bio/hg38_AKR1B1,bio/hg19_AKR1B1
ENSG00000085871,"""SBO:0000243""",bio/hg38_MGST2,bio/hg19_MGST2
ENSG00000085982,"""SBO:0000243""",bio/hg38_USP40,bio/hg19_USP40
ENSG00000085998,"""SBO:0000243""",bio/hg38_POMGNT1,bio/hg19_POMGNT1
ENSG00000086015,"""SBO:0000243""",bio/hg38_MAST2,bio/hg19_MAST2
ENSG00000086062,"""SBO:0000243""",bio/hg38_B4GALT1,bio/hg19_B4GALT1
ENSG00000086159,"""SBO:0000243""",bio/hg38_AQP6,bio/hg19_AQP6
ENSG00000086232,"""SBO:0000243""",bio/hg38_EIF2AK1,bio/hg19_EIF2AK1
ENSG00000086475,"""SBO:0000243""",bio/hg38_SEPHS1,bio/hg19_SEPHS1
ENSG00000086544,"""SBO:0000243""",bio/hg38_ITPKC,bio/hg19_ITPKC
ENSG00000086696,"""SBO:0000243""",bio/hg38_HSD17B2,bio/hg19_HSD17B2
ENSG00000086717,"""SBO:0000243""",bio/hg38_PPEF1,bio/hg19_PPEF1
ENSG00000086758,"""SBO:0000243""",bio/hg38_HUWE1,bio/hg19_HUWE1
ENSG00000086848,"""SBO:0000243""",bio/hg38_ALG9,bio/hg19_ALG9
ENSG00000087008,"""SBO:0000243""",bio/hg38_ACOX3,bio/hg19_ACOX3
ENSG00000087053,"""SBO:0000243""",bio/hg38_MTMR2,bio/hg19_MTMR2
ENSG00000087076,"""SBO:0000243""",bio/hg38_HSD17B14,bio/hg19_HSD17B14
ENSG00000087085,"""SBO:0000243""",bio/hg38_ACHE,bio/hg19_ACHE
ENSG00000087095,"""SBO:0000243""",bio/hg38_NLK,bio/hg19_NLK
ENSG00000087111,"""SBO:0000243""",bio/hg38_PIGS,bio/hg19_PIGS
ENSG00000087157,"""SBO:0000243""",bio/hg38_PGS1,bio/hg19_PGS1
ENSG00000087253,"""SBO:0000243""",bio/hg38_LPCAT2,bio/hg19_LPCAT2
ENSG00000087299,"""SBO:0000243""",bio/hg38_L2HGDH,bio/hg19_L2HGDH
ENSG00000087470,"""SBO:0000243""",bio/hg38_DNM1L,bio/hg19_DNM1L
ENSG00000087586,"""SBO:0000243""",bio/hg38_AURKA,bio/hg19_AURKA
ENSG00000087995,"""SBO:0000243""",bio/hg38_METTL2A,bio/hg19_METTL2A
ENSG00000088002,"""SBO:0000243""",bio/hg38_SULT2B1,bio/hg19_SULT2B1
ENSG00000088035,"""SBO:0000243""",bio/hg38_ALG6,bio/hg19_ALG6
ENSG00000088179,"""SBO:0000243""",bio/hg38_PTPN4,bio/hg19_PTPN4
ENSG00000088305,"""SBO:0000243""",bio/hg38_DNMT3B,bio/hg19_DNMT3B
ENSG00000088386,"""SBO:0000243""",bio/hg38_SLC15A1,bio/hg19_SLC15A1
ENSG00000088451,"""SBO:0000243""",bio/hg38_TGDS,bio/hg19_TGDS
ENSG00000088766,"""SBO:0000243""",bio/hg38_CRLS1,bio/hg19_CRLS1
ENSG00000088826,"""SBO:0000243""",bio/hg38_SMOX,bio/hg19_SMOX
ENSG00000088832,"""SBO:0000243""",bio/hg38_FKBP1A,bio/hg19_FKBP1A
ENSG00000089022,"""SBO:0000243""",bio/hg38_MAPKAPK5,bio/hg19_MAPKAPK5
ENSG00000089057,"""SBO:0000243""",bio/hg38_SLC23A2,bio/hg19_SLC23A2
ENSG00000089060,"""SBO:0000243""",bio/hg38_SLC8B1,bio/hg19_SLC8B1
ENSG00000089234,"""SBO:0000243""",bio/hg38_BRAP,bio/hg19_BRAP
ENSG00000089250,"""SBO:0000243""",bio/hg38_NOS1,bio/hg19_NOS1
ENSG00000089472,"""SBO:0000243""",bio/hg38_HEPH,bio/hg19_HEPH
ENSG00000089597,"""SBO:0000243""",bio/hg38_GANAB,bio/hg19_GANAB
ENSG00000090013,"""SBO:0000243""",bio/hg38_BLVRB,bio/hg19_BLVRB
ENSG00000090020,"""SBO:0000243""",bio/hg38_SLC9A1,bio/hg19_SLC9A1
ENSG00000090054,"""SBO:0000243""",bio/hg38_SPTLC1,bio/hg19_SPTLC1
ENSG00000090060,"""SBO:0000243""",bio/hg38_PAPOLA,bio/hg19_PAPOLA
ENSG00000090266,"""SBO:0000243""",bio/hg38_NDUFB2,bio/hg19_NDUFB2
ENSG00000090376,"""SBO:0000243""",bio/hg38_IRAK3,bio/hg19_IRAK3
ENSG00000090402,"""SBO:0000243""",bio/hg38_SI,bio/hg19_SI
ENSG00000090432,"""SBO:0000243""",bio/hg38_MUL1,bio/hg19_MUL1
ENSG00000090661,"""SBO:0000243""",bio/hg38_CERS4,bio/hg19_CERS4
ENSG00000090686,"""SBO:0000243""",bio/hg38_USP48,bio/hg19_USP48
ENSG00000090857,"""SBO:0000243""",bio/hg38_PDPR,bio/hg19_PDPR
ENSG00000090861,"""SBO:0000243""",bio/hg38_AARS1,bio/hg19_AARS1
ENSG00000090971,"""SBO:0000243""",bio/hg38_NAT14,bio/hg19_NAT14
ENSG00000091137,"""SBO:0000243""",bio/hg38_SLC26A4,bio/hg19_SLC26A4
ENSG00000091138,"""SBO:0000243""",bio/hg38_SLC26A3,bio/hg19_SLC26A3
ENSG00000091140,"""SBO:0000243""",bio/hg38_DLD,bio/hg19_DLD
ENSG00000091436,"""SBO:0000243""",bio/hg38_MAP3K20,bio/hg19_MAP3K20
ENSG00000091483,"""SBO:0000243""",bio/hg38_FH,bio/hg19_FH
ENSG00000091664,"""SBO:0000243""",bio/hg38_SLC17A6,bio/hg19_SLC17A6
ENSG00000091704,"""SBO:0000243""",bio/hg38_CPA1,bio/hg19_CPA1
ENSG00000092009,"""SBO:0000243""",bio/hg38_CMA1,bio/hg19_CMA1
ENSG00000092068,"""SBO:0000243""",bio/hg38_SLC7A8,bio/hg19_SLC7A8
ENSG00000092098,"""SBO:0000243""",bio/hg38_RNF31,bio/hg19_RNF31
ENSG00000092148,"""SBO:0000243""",bio/hg38_HECTD1,bio/hg19_HECTD1
ENSG00000092295,"""SBO:0000243""",bio/hg38_TGM1,bio/hg19_TGM1
ENSG00000092439,"""SBO:0000243""",bio/hg38_TRPM7,bio/hg19_TRPM7
ENSG00000092445,"""SBO:0000243""",bio/hg38_TYRO3,bio/hg19_TYRO3
ENSG00000092529,"""SBO:0000243""",bio/hg38_CAPN3,bio/hg19_CAPN3
ENSG00000092621,"""SBO:0000243""",bio/hg38_PHGDH,bio/hg19_PHGDH
ENSG00000092964,"""SBO:0000243""",bio/hg38_DPYSL2,bio/hg19_DPYSL2
ENSG00000093000,"""SBO:0000243""",bio/hg38_NUP50,bio/hg19_NUP50
ENSG00000093010,"""SBO:0000243""",bio/hg38_COMT,bio/hg19_COMT
ENSG00000093072,"""SBO:0000243""",bio/hg38_ADA2,bio/hg19_ADA2
ENSG00000093134,"""SBO:0000243""",bio/hg38_VNN3,bio/hg19_VNN3
ENSG00000093217,"""SBO:0000243""",bio/hg38_XYLB,bio/hg19_XYLB
ENSG00000094841,"""SBO:0000243""",bio/hg38_UPRT,bio/hg19_UPRT
ENSG00000094914,"""SBO:0000243""",bio/hg38_AAAS,bio/hg19_AAAS
ENSG00000094963,"""SBO:0000243""",bio/hg38_FMO2,bio/hg19_FMO2
ENSG00000095015,"""SBO:0000243""",bio/hg38_MAP3K1,bio/hg19_MAP3K1
ENSG00000095059,"""SBO:0000243""",bio/hg38_DHPS,bio/hg19_DHPS
ENSG00000095139,"""SBO:0000243""",bio/hg38_ARCN1,bio/hg19_ARCN1
ENSG00000095303,"""SBO:0000243""",bio/hg38_PTGS1,bio/hg19_PTGS1
ENSG00000095319,"""SBO:0000243""",bio/hg38_NUP188,bio/hg19_NUP188
ENSG00000095321,"""SBO:0000243""",bio/hg38_CRAT,bio/hg19_CRAT
ENSG00000095380,"""SBO:0000243""",bio/hg38_NANS,bio/hg19_NANS
ENSG00000095464,"""SBO:0000243""",bio/hg38_PDE6C,bio/hg19_PDE6C
ENSG00000095596,"""SBO:0000243""",bio/hg38_CYP26A1,bio/hg19_CYP26A1
ENSG00000095777,"""SBO:0000243""",bio/hg38_MYO3A,bio/hg19_MYO3A
ENSG00000095917,"""SBO:0000243""",bio/hg38_TPSD1,bio/hg19_TPSD1
ENSG00000096006,"""SBO:0000243""",bio/hg38_CRISP3,bio/hg19_CRISP3
ENSG00000096060,"""SBO:0000243""",bio/hg38_FKBP5,bio/hg19_FKBP5
ENSG00000096063,"""SBO:0000243""",bio/hg38_SRPK1,bio/hg19_SRPK1
ENSG00000096717,"""SBO:0000243""",bio/hg38_SIRT1,bio/hg19_SIRT1
ENSG00000096968,"""SBO:0000243""",bio/hg38_JAK2,bio/hg19_JAK2
ENSG00000097007,"""SBO:0000243""",bio/hg38_ABL1,bio/hg19_ABL1
ENSG00000097021,"""SBO:0000243""",bio/hg38_ACOT7,bio/hg19_ACOT7
ENSG00000097033,"""SBO:0000243""",bio/hg38_SH3GLB1,bio/hg19_SH3GLB1
ENSG00000097046,"""SBO:0000243""",bio/hg38_CDC7,bio/hg19_CDC7
ENSG00000099194,"""SBO:0000243""",bio/hg38_SCD,bio/hg19_SCD
ENSG00000099308,"""SBO:0000243""",bio/hg38_MAST3,bio/hg19_MAST3
ENSG00000099377,"""SBO:0000243""",bio/hg38_HSD3B7,bio/hg19_HSD3B7
ENSG00000099381,"""SBO:0000243""",bio/hg38_SETD1A,bio/hg19_SETD1A
ENSG00000099624,"""SBO:0000243""",bio/hg38_ATP5F1D,bio/hg19_ATP5F1D
ENSG00000099785,"""SBO:0000243""",bio/hg38_MARCHF2,bio/hg19_MARCHF2
ENSG00000099795,"""SBO:0000243""",bio/hg38_NDUFB7,bio/hg19_NDUFB7
ENSG00000099797,"""SBO:0000243""",bio/hg38_TECR,bio/hg19_TECR
ENSG00000099804,"""SBO:0000243""",bio/hg38_CDC34,bio/hg19_CDC34
ENSG00000099810,"""SBO:0000243""",bio/hg38_MTAP,bio/hg19_MTAP
ENSG00000099817,"""SBO:0000243""",bio/hg38_POLR2E,bio/hg19_POLR2E
ENSG00000099821,"""SBO:0000243""",bio/hg38_POLRMT,bio/hg19_POLRMT
ENSG00000099875,"""SBO:0000243""",bio/hg38_MKNK2,bio/hg19_MKNK2
ENSG00000099904,"""SBO:0000243""",bio/hg38_ZDHHC8,bio/hg19_ZDHHC8
ENSG00000099984,"""SBO:0000243""",bio/hg38_GSTT2,bio/hg19_GSTT2
ENSG00000099998,"""SBO:0000243""",bio/hg38_GGT5,bio/hg19_GGT5
ENSG00000100023,"""SBO:0000243""",bio/hg38_PPIL2,bio/hg19_PPIL2
ENSG00000100024,"""SBO:0000243""",bio/hg38_UPB1,bio/hg19_UPB1
ENSG00000100030,"""SBO:0000243""",bio/hg38_MAPK1,bio/hg19_MAPK1
ENSG00000100031,"""SBO:0000243""",bio/hg38_GGT1,bio/hg19_GGT1
ENSG00000100033,"""SBO:0000243""",bio/hg38_PRODH,bio/hg19_PRODH
ENSG00000100034,"""SBO:0000243""",bio/hg38_PPM1F,bio/hg19_PPM1F
ENSG00000100075,"""SBO:0000243""",bio/hg38_SLC25A1,bio/hg19_SLC25A1
ENSG00000100077,"""SBO:0000243""",bio/hg38_GRK3,bio/hg19_GRK3
ENSG00000100078,"""SBO:0000243""",bio/hg38_PLA2G3,bio/hg19_PLA2G3
ENSG00000100092,"""SBO:0000243""",bio/hg38_SH3BP1,bio/hg19_SH3BP1
ENSG00000100101,"""SBO:0000243""",bio/hg38_Z83844.1,bio/hg19_Z83844.1
ENSG00000100116,"""SBO:0000243""",bio/hg38_GCAT,bio/hg19_GCAT
ENSG00000100121,"""SBO:0000243""",bio/hg38_GGTLC2,bio/hg19_GGTLC2
ENSG00000100142,"""SBO:0000243""",bio/hg38_POLR2F,bio/hg19_POLR2F
ENSG00000100156,"""SBO:0000243""",bio/hg38_SLC16A8,bio/hg19_SLC16A8
ENSG00000100170,"""SBO:0000243""",bio/hg38_SLC5A1,bio/hg19_SLC5A1
ENSG00000100197,"""SBO:0000243""",bio/hg38_CYP2D6,bio/hg19_CYP2D6
ENSG00000100243,"""SBO:0000243""",bio/hg38_CYB5R3,bio/hg19_CYB5R3
ENSG00000100253,"""SBO:0000243""",bio/hg38_MIOX,bio/hg19_MIOX
ENSG00000100288,"""SBO:0000243""",bio/hg38_CHKB,bio/hg19_CHKB
ENSG00000100292,"""SBO:0000243""",bio/hg38_HMOX1,bio/hg19_HMOX1
ENSG00000100294,"""SBO:0000243""",bio/hg38_MCAT,bio/hg19_MCAT
ENSG00000100299,"""SBO:0000243""",bio/hg38_ARSA,bio/hg19_ARSA
ENSG00000100330,"""SBO:0000243""",bio/hg38_MTMR3,bio/hg19_MTMR3
ENSG00000100344,"""SBO:0000243""",bio/hg38_PNPLA3,bio/hg19_PNPLA3
ENSG00000100348,"""SBO:0000243""",bio/hg38_TXN2,bio/hg19_TXN2
ENSG00000100354,"""SBO:0000243""",bio/hg38_TNRC6B,bio/hg19_TNRC6B
ENSG00000100372,"""SBO:0000243""",bio/hg38_SLC25A17,bio/hg19_SLC25A17
ENSG00000100393,"""SBO:0000243""",bio/hg38_EP300,bio/hg19_EP300
ENSG00000100412,"""SBO:0000243""",bio/hg38_ACO2,bio/hg19_ACO2
ENSG00000100413,"""SBO:0000243""",bio/hg38_POLR3H,bio/hg19_POLR3H
ENSG00000100416,"""SBO:0000243""",bio/hg38_TRMU,bio/hg19_TRMU
ENSG00000100417,"""SBO:0000243""",bio/hg38_PMM1,bio/hg19_PMM1
ENSG00000100422,"""SBO:0000243""",bio/hg38_CERK,bio/hg19_CERK
ENSG00000100442,"""SBO:0000243""",bio/hg38_FKBP3,bio/hg19_FKBP3
ENSG00000100448,"""SBO:0000243""",bio/hg38_CTSG,bio/hg19_CTSG
ENSG00000100462,"""SBO:0000243""",bio/hg38_PRMT5,bio/hg19_PRMT5
ENSG00000100479,"""SBO:0000243""",bio/hg38_POLE2,bio/hg19_POLE2
ENSG00000100483,"""SBO:0000243""",bio/hg38_VCPKMT,bio/hg19_VCPKMT
ENSG00000100490,"""SBO:0000243""",bio/hg38_CDKL1,bio/hg19_CDKL1
ENSG00000100504,"""SBO:0000243""",bio/hg38_PYGL,bio/hg19_PYGL
ENSG00000100522,"""SBO:0000243""",bio/hg38_GNPNAT1,bio/hg19_GNPNAT1
ENSG00000100526,"""SBO:0000243""",bio/hg38_CDKN3,bio/hg19_CDKN3
ENSG00000100554,"""SBO:0000243""",bio/hg38_ATP6V1D,bio/hg19_ATP6V1D
ENSG00000100564,"""SBO:0000243""",bio/hg38_PIGH,bio/hg19_PIGH
ENSG00000100577,"""SBO:0000243""",bio/hg38_GSTZ1,bio/hg19_GSTZ1
ENSG00000100596,"""SBO:0000243""",bio/hg38_SPTLC2,bio/hg19_SPTLC2
ENSG00000100600,"""SBO:0000243""",bio/hg38_LGMN,bio/hg19_LGMN
ENSG00000100605,"""SBO:0000243""",bio/hg38_ITPK1,bio/hg19_ITPK1
ENSG00000100614,"""SBO:0000243""",bio/hg38_PPM1A,bio/hg19_PPM1A
